m,x,y,z,vx,vy,vz
9.999999999999999547e-08,4.654505317318820445e+00,4.978803956373798201e+01,3.687401010379739996e-01,-8.779867106609777760e-01,6.126383294485700237e-02,-8.126534393444921969e-03
9.999999999999999547e-08,-1.158284239623907474e+01,-5.159170431524073841e+00,-2.940136253276949829e-01,7.539840651703653140e-01,-1.617920839866891392e+00,-1.096947200766793667e-01
9.999999999999999547e-08,2.945707536098967694e+01,4.464596076619495868e+00,-2.509746506656955478e-02,-1.614612719735317448e-01,1.138278221971395832e+00,-3.444113239109095753e-03
9.999999999999999547e-08,-1.163606216381659486e+01,9.569092980569172013e+00,-4.613783801018897512e-01,-1.027545353915394255e+00,-1.251867194103502001e+00,1.159672824501775321e-02
9.999999999999999547e-08,-3.871829278777940558e-02,-1.924418980790093414e+01,-2.414739293064912529e-01,1.406281172906479471e+00,5.927458883332551234e-03,-5.605687541069705876e-02
9.999999999999999547e-08,-1.943841408586758845e+01,2.747289308162043753e+00,1.604458667962905594e+00,-8.667693781120452967e-02,-1.421209951849746300e+00,-6.149528093553857655e-02
9.999999999999999547e-08,7.811831110751830565e+00,1.410784682610221452e+01,3.251216077057772491e-01,-1.451236048873313811e+00,6.496847002874310828e-01,1.478464020186856520e-01
9.999999999999999547e-08,-2.205910847795168195e+01,-2.308405164826120881e+01,2.593541460080457384e+00,8.002918663770958174e-01,-7.643654550629572775e-01,-6.012579627699839863e-02
9.999999999999999547e-08,1.717003295380284911e+01,-4.501700386457737579e+01,-3.730781534685121414e-01,8.429001222347359823e-01,3.194985677923573020e-01,7.181022070550922842e-02
9.999999999999999547e-08,7.690088505942111574e+00,-2.036985986442551066e+01,-6.205577882640375131e-01,1.247518157588509924e+00,4.823408150066281763e-01,7.524790821787560695e-03
9.999999999999999547e-08,1.522406273560790169e+01,-4.737399854727908632e+01,2.132973748629921895e-01,8.167240720589872272e-01,3.302885156383212895e-01,1.023110646336525785e-03
9.999999999999999547e-08,-3.128939855435728035e+01,1.036321622562918776e+01,9.548254206215650575e-01,-3.310135659874525182e-01,-1.050470466140093206e+00,-3.484498561742485623e-02
9.999999999999999547e-08,-2.874663232256236611e+01,-1.177141601663905845e+01,-1.807834853322580482e-01,4.295477335722346357e-01,-1.028754209093349470e+00,3.256639377133301733e-02
9.999999999999999547e-08,5.478007636290688431e+00,9.696621315792640416e+00,-3.682167921226261464e-01,-1.742247698267378242e+00,8.554716265935261577e-01,1.135214485920145872e-01
9.999999999999999547e-08,5.944520834726246816e-02,-3.444102291303183794e+00,-7.214884087288536696e-02,3.272231868688183276e+00,-1.389282557126496620e-01,-1.043010490241888799e-01
9.999999999999999547e-08,1.452113513487367946e+01,3.950494799292083314e+01,-3.723534836428116446e+00,-9.319083549731352889e-01,2.728925036583678687e-01,-6.084380278995826785e-03
9.999999999999999547e-08,2.859392659951867444e+01,5.316365788107520807e+00,-1.038914592687733451e+00,-2.231912757769048128e-01,1.136029667491778694e+00,1.332580325018715289e-02
9.999999999999999547e-08,1.724632467041473305e+01,-1.026910675768524506e+01,-1.714289202647765464e-01,7.500152498125548517e-01,1.212369350016130776e+00,-5.272110916112075080e-02
9.999999999999999547e-08,-3.744436951883390208e+01,1.781543729231044182e+01,-3.021501755155629798e+00,-4.148618210103759973e-01,-8.690945595126421397e-01,2.090630032578219555e-02
9.999999999999999547e-08,-1.487099229068742723e+01,4.145625235563807465e+00,-1.171581914161190646e-01,-3.265477231747225817e-01,-1.571648204962194484e+00,-9.301020065717087448e-02
9.999999999999999547e-08,2.734289703701234586e+01,-2.978203844774704834e+01,1.032361155129235319e+00,6.677152499857427204e-01,7.071679669013923863e-01,-1.831868650412815354e-03
9.999999999999999547e-08,3.737803778243106834e+00,-1.621820675733249573e+01,1.109326087296642616e+00,1.488084628017610100e+00,3.504312409435216269e-01,-1.925031398152647275e-02
9.999999999999999547e-08,4.445176143635151078e+01,-3.680632447244982952e+00,1.072464734763018512e+00,-6.019563339325615693e-04,9.542415578862595282e-01,-5.038064468841681187e-02
9.999999999999999547e-08,9.383908593879466409e+00,-8.925045014108739849e+00,7.441920104590100948e-02,1.193532523083504104e+00,1.320535984756630921e+00,-1.569927117521547136e-02
9.999999999999999547e-08,-3.292201771180784053e+00,-5.710574190366403791e+00,1.873220308987600113e-01,2.097698300670562066e+00,-1.378121660469520338e+00,9.720085401249950463e-02
9.999999999999999547e-08,-3.435697937002971969e+01,-6.302703205657302021e+00,-8.257657037250007992e-01,1.834945799937438005e-01,-1.043110831485634105e+00,9.412381352575761861e-02
9.999999999999999547e-08,3.827092625556745897e+00,6.944177792005262084e+00,-1.508880034575125761e-01,-1.992501761568217233e+00,1.091328194943027130e+00,-2.102172848946630770e-02
9.999999999999999547e-08,-8.731688316495599622e+00,-4.665209207833333238e+01,-8.138774975796039257e-01,8.957551870164525143e-01,-1.696353570344329431e-01,3.440547744223468318e-02
9.999999999999999547e-08,-1.256030084220781973e+01,-2.896578981866459657e+01,8.381549281440469068e-01,1.070870559104285524e+00,-3.884598327631337833e-01,-1.044245082932380130e-02
9.999999999999999547e-08,-2.426094286521076171e+00,1.144285958822026394e+01,5.595910598163177374e-01,-1.788298493686247381e+00,-3.843504956686005780e-01,4.454681448871002786e-02
9.999999999999999547e-08,-7.255727986443566202e+00,-7.973996374723895997e+00,-6.985671058336730133e-02,1.361181672649320884e+00,-1.298866933115795375e+00,1.833020935858166722e-01
9.999999999999999547e-08,-3.945874659023275655e+01,2.445880475067862747e+01,-9.555857374569408647e-01,-4.218008495300621385e-01,-8.174998687612913262e-01,-1.976650851484485633e-02
9.999999999999999547e-08,-3.002345643105913453e+01,-2.291347245024325741e+00,-2.497681701032086643e+00,1.729689747598470717e-01,-1.134494792670542873e+00,-3.572455611326728810e-03
9.999999999999999547e-08,4.470786847739481829e+01,2.054556077549324566e+00,-3.758619454683921557e+00,1.679651339664617674e-02,9.355013973558740092e-01,-2.467288760744730438e-03
9.999999999999999547e-08,-2.895813086011027604e-01,5.203845081453801313e+00,-8.739093764984712243e-02,-2.842605397015672164e+00,-1.463502297924865470e-01,-5.656137647981912542e-02
9.999999999999999547e-08,4.155063943209928823e+01,1.861801597216115312e+01,1.469775687840759293e+00,-4.381433537367668829e-01,8.275328305374676230e-01,6.375896391209662228e-02
9.999999999999999547e-08,-1.702631292209144220e+01,-2.039738219623972881e+01,-5.702885318530876990e-01,9.691809596014057115e-01,-7.100845643330411239e-01,-1.144226596773172955e-01
9.999999999999999547e-08,-1.975757548133639574e+01,2.576936527201133487e+01,-2.710152368553057300e+00,-9.024099029323311427e-01,-6.536715502011741785e-01,4.960731071731324521e-02
9.999999999999999547e-08,-1.910023001117802099e+00,1.855537417255983712e+01,-2.748745359992643689e-01,-1.447374747914931481e+00,-1.467834546676053675e-01,8.555168731661219605e-02
9.999999999999999547e-08,2.921509474801589956e+00,1.090234185169685954e+00,4.708915245748837575e-02,-1.355611949222113255e+00,3.248312201539823363e+00,-7.260806321631967444e-03
9.999999999999999547e-08,-3.189059843083402512e+01,-3.597427650789767739e+01,5.336811586269936125e-01,6.786788476011476057e-01,-5.984445237213612545e-01,-3.993203736064892054e-03
9.999999999999999547e-08,-4.140642487277759187e+01,-2.697697793296876512e+01,-1.025069029422242872e+00,5.235564234249597826e-01,-7.278401870020806408e-01,1.589813932178422290e-02
9.999999999999999547e-08,-1.123103054638960252e+01,-1.365093867847525466e+01,1.335360594770246823e-01,1.201528006015271544e+00,-9.262118110570594087e-01,-9.093255929095786505e-02
9.999999999999999547e-08,3.711736339448634681e+01,2.983159813000075999e+01,4.663376003553195148e-01,-5.787973564056803077e-01,6.972090259037431181e-01,3.372557978029711023e-02
9.999999999999999547e-08,1.322525851257719265e-01,8.861649349571520062e+00,4.867472587220113556e-01,-2.054487494037897211e+00,-1.019445629113096830e-01,8.185607932714604462e-02
9.999999999999999547e-08,6.505959203494406040e+00,5.228949459824114854e+00,-5.391866325974987717e-01,-1.323012487346451493e+00,1.623201738937633642e+00,9.593841561541108232e-02
9.999999999999999547e-08,-1.145031961093430750e+00,-3.767245144432506798e+00,-5.654501020434787167e-02,2.973053353117062869e+00,-8.272293705474842440e-01,3.475911221490856490e-02
9.999999999999999547e-08,1.672307813088517392e+01,-5.979569993314417076e+00,-1.548450519714633211e+00,5.065379510628488235e-01,1.469987923587092071e+00,4.086394650521647798e-02
9.999999999999999547e-08,-1.710444493714313952e+00,-2.004331601262950180e+00,-9.720615913822727716e-03,2.965187274633751535e+00,-2.571680882981094207e+00,-1.897794470142505352e-02
9.999999999999999547e-08,-1.189005032139330353e+01,-1.643484482509592226e+01,-5.144058073200820091e-01,1.121851950838215428e+00,-7.995954477355584622e-01,1.084014415185377035e-02
9.999999999999999547e-08,-5.368205039851105198e+00,4.494456843440696403e+00,5.088830132697172437e-02,-1.552465652041487454e+00,-1.788683834527769578e+00,1.929145915683744550e-01
9.999999999999999547e-08,-2.815615586673992254e+01,2.361417136465504640e+01,-6.419461374708589352e-01,-6.206407848846453579e-01,-8.269903604011811238e-01,6.859854490609247103e-03
9.999999999999999547e-08,2.935688604117761358e+01,2.957856576852982045e+01,2.382153628228133035e-01,-7.050553953679822294e-01,6.714066299518786085e-01,2.058005417750066388e-02
9.999999999999999547e-08,-3.434139771883166503e+01,-1.859342459205582720e+00,-2.000157763050999016e+00,-3.041161338798074529e-02,-1.066369115759448372e+00,-8.881520170380764745e-02
9.999999999999999547e-08,-9.380663809584945056e+00,3.669345848142690159e+00,-3.595148095023671386e-01,-6.688204285440790819e-01,-1.858562427395647143e+00,1.682646978841556284e-01
9.999999999999999547e-08,-3.502294808436145956e+01,-1.820030037032757164e+01,2.682022267466415699e-01,4.871008169381521591e-01,-8.535076078418588619e-01,-7.997168200700174867e-02
9.999999999999999547e-08,-3.231103575744888046e-01,1.191394254906075822e+01,-1.422900231408639748e-01,-1.863979773964820730e+00,-8.182174270288156137e-02,-2.319494228661275054e-02
9.999999999999999547e-08,2.231778804796088167e+01,-3.013607124475075594e+01,8.476014494561835699e-02,8.125654572264852105e-01,6.374776016651808597e-01,-2.630889425357787331e-02
9.999999999999999547e-08,-5.577222325561508320e+00,-2.740837013951399470e+01,4.944635274662413371e-01,1.187449128630502448e+00,-1.537282240794017596e-01,-2.005362045784909314e-02
9.999999999999999547e-08,1.572591824741046196e+01,-7.767704229074095856e+00,-3.901847152198811841e-02,7.493422513865065637e-01,1.339899922541342159e+00,-2.897473717572334947e-02
9.999999999999999547e-08,2.239700085760100379e+00,3.230821504283292622e+00,-3.029670859908673020e-01,-2.713152919179057765e+00,1.839328831047161383e+00,-1.923032531513981513e-01
9.999999999999999547e-08,2.344441958969506601e+01,3.306983374592850566e+01,-1.365911415010909735e-01,-8.451557688742168395e-01,5.294243918025783868e-01,-1.599763476507622476e-02
9.999999999999999547e-08,-4.498392181365338161e+01,-7.908960281681687299e+00,2.318799502837583848e+00,1.948472240272953182e-01,-9.198955108262369951e-01,-5.329356868969752081e-02
9.999999999999999547e-08,3.289215513357930121e+01,-4.838188848427811273e+00,1.670573905890224142e-01,1.102565543617038818e-01,1.085890556954024255e+00,7.131215408648173886e-04
9.999999999999999547e-08,3.628165768709499162e+01,2.820584130810144075e+01,1.177880044449553631e+00,-6.222159243179329335e-01,7.145982347972429372e-01,4.408164298461059866e-02
9.999999999999999547e-08,-3.740391294956400259e+01,3.016078255354170423e+01,-3.187030812365503341e-01,-5.437585624576359855e-01,-7.092694133003919488e-01,-2.081158430080404503e-03
9.999999999999999547e-08,7.231502439251734637e-01,9.355631654691380916e+00,1.942925668451893004e-02,-2.089414094735471128e+00,1.687225614125937578e-01,1.220898392833249212e-02
9.999999999999999547e-08,-2.636090288122866099e+01,-2.619373045408985945e+01,7.688823017398891402e-01,7.182293842005563755e-01,-7.280285086339027822e-01,1.041229836338373842e-02
9.999999999999999547e-08,9.493354217240112192e+00,1.459738764567879699e+01,-9.225471051791196420e-01,-1.206330853447931339e+00,8.991234220510453401e-01,-1.195331254490605982e-01
9.999999999999999547e-08,-1.220421428649220275e+01,-2.123870158813895159e+01,1.926186108546401876e-01,1.093116127954608441e+00,-6.378719526242780935e-01,8.041202196795958768e-02
9.999999999999999547e-08,-7.106501352009573225e+00,-3.596716403486646563e+00,-5.080845728020394469e-01,7.997041622737270927e-01,-2.068869408680849897e+00,1.603050960045655088e-02
9.999999999999999547e-08,-4.081487710452118023e+01,-2.748499574186640970e+01,6.906635109971660524e-01,5.060000000106448237e-01,-7.338373117359958675e-01,2.326570283991154231e-02
9.999999999999999547e-08,-1.049978437300109135e+01,3.436417999772292831e+01,1.296631892525218488e+00,-9.944285638845338227e-01,-3.419340902504716118e-01,-6.738469796984579430e-02
9.999999999999999547e-08,1.317852442606588959e+01,6.362647519933025686e-01,2.923895224166468965e-01,-1.162187932219299752e-01,1.737029923367657824e+00,1.116627529166289434e-01
9.999999999999999547e-08,8.768868261921166862e+00,-1.598865443678088383e+01,-6.696177227901920492e-01,1.288996019990741315e+00,7.395187781703532748e-01,4.270890445362539312e-02
9.999999999999999547e-08,-9.843658836656921096e+00,-1.795085538330209118e+01,1.129196266893912837e+00,1.231247097693537906e+00,-6.851100442503904597e-01,-5.644033053461947752e-02
9.999999999999999547e-08,-3.490366064819552605e+01,-1.268030741918540905e+01,-4.706744519881971844e-01,4.218033257612182063e-01,-9.411371725476259664e-01,-8.751183766633674477e-02
9.999999999999999547e-08,3.557157117467497187e+01,-2.817757690073299770e+01,3.926814700897246269e+00,5.742625287013652935e-01,7.416204282147780269e-01,3.881395385247572022e-02
9.999999999999999547e-08,-1.597277657081963831e+01,6.578850121775340343e-01,1.596231652986074501e+00,-2.323306155028799502e-02,-1.571615861759127375e+00,4.192940679815016815e-03
9.999999999999999547e-08,-1.745907888194069457e+01,1.570926997654187929e+01,-7.628286056736298670e-01,-8.753549778391231939e-01,-9.621015483706908400e-01,-4.772902290017103782e-02
9.999999999999999547e-08,-3.438138490151690707e+00,2.854316661736339000e+01,9.379351575739561242e-02,-1.181154031838563601e+00,-1.524639668110905344e-01,-3.788012933251963337e-04
9.999999999999999547e-08,-1.497459141684313266e+01,-1.553982845318277128e+01,-3.987963943824654467e-01,9.281635244099191162e-01,-8.923899563545798497e-01,1.748827129575803233e-02
9.999999999999999547e-08,2.291069062376267240e+01,1.252088792849919763e+01,3.052449955908370996e-02,-5.985217329080262383e-01,1.050508007497596097e+00,2.373092375990252731e-02
9.999999999999999547e-08,5.427724784438875183e+00,-5.233746863955045237e-02,1.110368860750285264e-01,2.315172864059993341e-01,2.673249416742331963e+00,6.314258754412277463e-02
9.999999999999999547e-08,8.227840375629545733e+00,-1.004545806467137953e-01,2.436092505105539041e-01,-5.346843511347408595e-02,2.219788405367948414e+00,-4.809160718750665753e-02
9.999999999999999547e-08,1.353998686755330816e+01,1.395802279056883144e+01,-2.784402602733727083e-01,-1.066905280169197390e+00,9.755001983883303529e-01,9.514001608748148819e-02
9.999999999999999547e-08,-4.257757371157207160e+01,-1.103361782417247916e+01,4.698106021912808461e-01,3.099107064695070801e-01,-9.135170260015034183e-01,4.880847151755642738e-02
9.999999999999999547e-08,-5.588917770328667878e+00,-1.657050611036023469e+01,1.065734028968075453e+00,1.422477204043122390e+00,-4.816775229695680061e-01,3.434684365176918219e-02
9.999999999999999547e-08,9.644233711120875796e+00,6.638863400565202966e+00,1.116862985161179100e+00,-9.823914141301002267e-01,1.614518998788077919e+00,4.810580162156614242e-02
9.999999999999999547e-08,1.961263674032110416e+01,2.945033074237394288e+01,-1.221266994749550805e-01,-9.044949302219958964e-01,5.934416426130071365e-01,-3.749084443695799036e-03
9.999999999999999547e-08,-3.082735382721738659e+01,-3.450947671010182205e+01,3.336714082366034478e-02,7.128034883859585280e-01,-6.058704199784797906e-01,1.147750024761415473e-03
9.999999999999999547e-08,-1.682795780717788503e+01,-1.347890331673396602e+01,1.395196511183943500e+00,9.405007108469896071e-01,-1.027078607090007756e+00,-2.813071150889778771e-02
9.999999999999999547e-08,3.479420080758038325e-01,-3.929003579478249630e-01,2.174462652182520411e-02,6.310519273994432687e+00,5.986819066221907626e+00,2.978362706710993013e-01
9.999999999999999547e-08,2.110528555224540526e+01,2.361428085465962212e+01,7.674463146613802467e-01,-8.205452476099813763e-01,8.193076280170862313e-01,4.994200923948691889e-02
9.999999999999999547e-08,2.222836027432822803e+01,4.781746600343345754e+00,7.810291568107198268e-01,-2.780929154699023909e-01,1.219859937940827699e+00,9.748125426453171927e-02
9.999999999999999547e-08,3.250139690596022746e+01,-5.863683744948466448e+00,3.928774107129237025e-01,2.151707557912556912e-01,1.083576046347297206e+00,-1.140501128808327734e-02
9.999999999999999547e-08,9.958780244408892202e+00,-1.036497367706644113e+01,1.350232694648699772e-01,1.193415307457907026e+00,1.110684227846718164e+00,9.259036866354240780e-02
9.999999999999999547e-08,2.080542568670209480e-01,1.854719658677921740e-02,1.940448180666499989e-02,-3.211401736239115623e-01,1.404136719228784713e+01,2.251028456770411967e-01
9.999999999999999547e-08,-1.251031585550442671e+01,-1.240798166100516120e+01,4.369714424821173893e-01,1.039647573094907518e+00,-1.055564532694628355e+00,-5.482131958560453044e-02
9.999999999999999547e-08,-1.229411721970676830e+01,3.419408367992802056e+01,2.098274285084173740e-01,-9.392606976303018440e-01,-4.108032999423400500e-01,5.868949175290667092e-02
9.999999999999999547e-08,1.957353948748336236e+01,2.962164293065611687e-01,-1.352625430000564954e-01,-3.696108398941366779e-02,1.425207895662814694e+00,-1.493380559101800979e-03
9.999999999999999547e-08,8.109637488071738787e+00,7.185138222829637655e+00,-2.414891133542600155e-01,-1.262094966349709191e+00,1.454700033400138093e+00,5.135162505852661208e-02
9.999999999999999547e-08,1.848284051862734856e+01,1.252268149612176629e+01,4.394649588163229009e-02,-7.945278901170158559e-01,1.099592887463245905e+00,4.856523866349218670e-03
9.999999999999999547e-08,3.606549683647443771e+01,-4.831504578689724383e+00,1.700967890997668874e+00,2.089504018129630658e-01,1.036570902252893722e+00,3.821263865204502230e-02
9.999999999999999547e-08,-5.554051626246086393e+00,9.476680777375344755e-01,-1.317870728167575001e-01,-3.982839568735987990e-01,-2.705498809364528690e+00,1.498883218474872103e-01
9.999999999999999547e-08,2.639952317313105112e+01,-2.528324168207372935e+01,3.391144419776496388e+00,7.021490034179336259e-01,7.195001798020178585e-01,-2.136133709465536448e-02
9.999999999999999547e-08,3.254575087842045633e+01,-6.685868883920366781e-03,-1.079665045496476794e-01,1.031787129498688838e-02,1.113488731485372529e+00,-7.112159313692610618e-02
9.999999999999999547e-08,-1.564843905850618100e+01,-9.628984397811850116e+00,1.247911427888270808e-03,8.224332410534207494e-01,-1.224756387282726289e+00,-4.332611685951484734e-04
9.999999999999999547e-08,-4.355391413069575179e+01,-1.842198190591521723e+01,2.837678374687691907e+00,3.562711064788122162e-01,-8.507806369733303953e-01,5.377493181421071078e-02
9.999999999999999547e-08,2.494495366627543831e+01,-3.815822501468306172e+01,-4.512168031725219408e-01,7.608583374666288979e-01,5.200725082135746469e-01,-2.879940036418001184e-02
9.999999999999999547e-08,1.330167092888179425e+01,-8.361996082555629428e+00,1.312129010479117786e-01,8.036440657985949310e-01,1.371863454756962808e+00,1.125087052808973476e-01
9.999999999999999547e-08,1.279338190374359696e+00,-1.189216853645957084e+00,4.168961769986150728e-02,3.190651008457198401e+00,3.333963567766609071e+00,5.376113820142394001e-02
9.999999999999999547e-08,-9.537834760343450569e+00,-1.236085187391667617e+01,1.286549857822635312e-01,1.268116882241171250e+00,-9.417151268504245776e-01,-1.198284141306979467e-01
9.999999999999999547e-08,4.004785002801905525e-01,1.034447857527773884e+01,-2.507238224016039574e-01,-1.940662611556198236e+00,6.723020232248598516e-02,-1.741969088011584288e-01
9.999999999999999547e-08,-2.401180071376792569e+01,9.074667366915512901e+00,-1.256764350014739351e-01,-4.854804790596159991e-01,-1.183663121621080228e+00,7.805210562917072256e-03
9.999999999999999547e-08,-3.833125963685115067e+01,-2.539350723735970661e+01,-1.799993036094209020e-01,5.127233673441530248e-01,-7.701944232719279970e-01,-5.027991138546328981e-02
9.999999999999999547e-08,-5.556745138356038005e+00,-3.902305309979838910e+01,-1.785296667401745641e+00,1.039182539175577347e+00,-1.190892070764249383e-01,-2.962852008950857957e-02
9.999999999999999547e-08,1.427907034383577489e+01,6.387023210088151437e+00,-2.171390584730896745e-01,-5.990835598918389238e-01,1.455567060310515748e+00,3.877393595501979484e-02
9.999999999999999547e-08,2.127197228519952432e+01,-2.891471959633777455e+00,6.385188341818596180e-01,1.826483380438885251e-01,1.344089134450151768e+00,2.284288394768511574e-02
9.999999999999999547e-08,1.781336180772697730e+00,6.918230534861251613e-01,1.282751751550655073e-01,-1.269399566409461499e+00,4.370745089270362982e+00,6.716554344640740526e-02
9.999999999999999547e-08,-9.964494119702228758e+00,-2.645507358153687250e+01,4.189084368986198403e-01,1.103160106079279723e+00,-3.568987992881315630e-01,2.841980734685597282e-02
9.999999999999999547e-08,8.513487407987371247e-01,-2.872932258017869778e+00,-9.013192484614566957e-03,3.611759893731258053e+00,1.101094418187992696e+00,2.270658440112097425e-03
9.999999999999999547e-08,-4.593968499161016439e+01,-1.724999129900285588e+00,3.284802140461747122e+00,7.377059176152303555e-02,-9.309621537950965031e-01,2.418035678555347998e-02
9.999999999999999547e-08,-2.777556845076887981e+01,-3.272927932505486126e+01,2.678419880741749637e+00,7.548670129768280113e-01,-5.967916478899523147e-01,2.790152114436638721e-03
9.999999999999999547e-08,8.764853633694986712e+00,6.986134788229842130e+00,-2.519760722971664535e-01,-1.069352595055891975e+00,1.497378554314149346e+00,1.812239965104823353e-02
9.999999999999999547e-08,1.516729503932551637e+01,3.266187397906242751e+01,-2.035951179155897517e+00,-9.449607232607447616e-01,4.035179606256026341e-01,-7.844550537999656070e-02
9.999999999999999547e-08,-1.306551487299405245e+01,-2.663337925700645670e+01,-1.769873788263121250e+00,9.944965207947857877e-01,-5.242020408119931751e-01,-7.779692835934058637e-02
9.999999999999999547e-08,-3.416865340537450635e+01,-1.884315054915340681e+01,-1.394877275616790868e+00,4.841789852915722170e-01,-8.918574593407978535e-01,-9.146073613029334637e-02
9.999999999999999547e-08,2.497720759308791560e+00,2.447942068953783945e+01,-1.001399653003826495e+00,-1.238330447480857632e+00,1.270963375419639774e-01,-3.884529694869472138e-02
9.999999999999999547e-08,-3.388860431307963328e+00,9.137088138196565623e+00,5.978440706134870858e-02,-1.878152284449965626e+00,-7.021546867875677611e-01,4.549603051295186829e-02
9.999999999999999547e-08,2.668449282006487877e+01,1.469097055091766002e+01,3.283249842852351552e-01,-6.236402562113997350e-01,9.854899470439966169e-01,-1.664449198805275157e-02
9.999999999999999547e-08,-1.790956209227904550e+00,-3.668844079249212520e+00,-2.280515357159983714e-01,2.830527096640993001e+00,-1.276590903088362428e+00,2.443034572686525463e-01
9.999999999999999547e-08,2.636738289022849901e+00,-3.178834202836632272e+01,2.326994052126247325e+00,1.055543774725613337e+00,5.915946485217675466e-02,5.652884480036710763e-02
9.999999999999999547e-08,-4.382429128979132393e+00,1.005506209951941976e+01,7.237550403905254059e-01,-1.716259774042539821e+00,-7.426433047389059405e-01,-6.325404721822977527e-02
9.999999999999999547e-08,-3.094447542049362787e-01,3.375784965494504775e+01,-1.087218546896773663e+00,-1.086979667214829526e+00,-6.057232889448850577e-02,-4.150984263226233095e-02
9.999999999999999547e-08,1.062978361388832127e+01,-4.031172030345849322e+01,1.837824313330377879e-01,9.444558999861397686e-01,2.192646644457834915e-01,3.715414737873309198e-02
9.999999999999999547e-08,3.642375506708384503e+00,4.507021763543250792e+00,-2.058817618551510471e-03,-1.890816870322850285e+00,1.711730222257243694e+00,-1.794789503812685705e-01
9.999999999999999547e-08,-9.062702472791878350e+00,1.635676172291933383e+01,-2.796926919784073918e-03,-1.281658452837826978e+00,-7.841707278019590666e-01,-1.404099819175274721e-03
9.999999999999999547e-08,2.131298742994195550e+01,-2.962867697315045490e+01,4.920942204219904692e-01,8.157319551059686313e-01,6.481020772285430720e-01,-5.344953784097769556e-02
9.999999999999999547e-08,5.196021350206699196e+00,6.038765664887566942e+00,-5.175927324676791175e-01,-1.734878869757255915e+00,1.452090080943819750e+00,-4.315632068755220069e-02
9.999999999999999547e-08,2.369678364116985847e+01,-1.240555098187713412e+01,-1.061415973417209502e+00,5.206338622170947339e-01,1.132327591706316472e+00,-7.743764697479350867e-02
9.999999999999999547e-08,3.286537461476645916e+01,-6.735882069106966519e+00,9.553655633148353532e-01,1.986540180074592155e-01,1.066977691444078724e+00,-3.856358039084065159e-02
9.999999999999999547e-08,-1.168293751295708205e+01,1.345142750351444860e+01,-9.036289787613917268e-02,-1.177679504844961533e+00,-9.039187072568916070e-01,1.099110077598089014e-01
9.999999999999999547e-08,-2.870712237077871620e+01,3.418181503547909017e+01,3.056961710475917804e-01,-6.877157591178962859e-01,-5.898099683817308314e-01,-6.139889959898430644e-03
9.999999999999999547e-08,-2.218552221925200740e+01,-1.388720345007292600e+01,-5.360732917966404970e-02,6.298183817338560697e-01,-1.037839635618654999e+00,2.817721618221331187e-02
9.999999999999999547e-08,2.272299658724110927e+01,-2.381606659834516648e+01,-1.054857965327775510e-01,8.045930829107058591e-01,7.029238168672720111e-01,-1.520441805011430413e-02
9.999999999999999547e-08,5.575244604581180319e+00,4.226500505184642265e+00,-1.337702144058210418e-01,-1.581488278742931852e+00,1.801681035752950688e+00,-6.392954222157631872e-02
9.999999999999999547e-08,6.042837042676533210e-01,-1.113128910499518121e+00,1.309397702200829246e-02,4.903195916985993996e+00,2.614613680987977862e+00,1.829275478890084738e-01
9.999999999999999547e-08,-1.637282720310180517e+00,-1.991294089227126474e+00,-8.321527384688109930e-02,2.986451948127702316e+00,-2.588462022814604246e+00,7.141209066336957900e-02
9.999999999999999547e-08,-8.595329182474173990e+00,4.538394198941165314e+01,-1.682036124885055717e+00,-9.028507428628483877e-01,-1.404897603394897887e-01,-2.766964198716032400e-02
9.999999999999999547e-08,4.131566219942951790e+01,-1.082204876262033189e+01,-4.988757866075128611e-01,1.805585074008515256e-01,9.595086931086940218e-01,4.177222198951107551e-02
9.999999999999999547e-08,2.348885663340210428e+01,3.558739700063802758e+01,2.031996063322637713e+00,-7.810260834889787285e-01,5.128315152990362558e-01,-1.110332120967889163e-02
9.999999999999999547e-08,9.454387589190558217e+00,-1.698388271837151020e+00,2.746713847093622540e-01,3.685047820037363753e-01,2.034484318411250214e+00,1.443388455511819546e-01
9.999999999999999547e-08,2.147772022568667794e+01,-1.620800888211641677e+01,6.087581307414771659e-02,6.996483978919035840e-01,9.725257578779157308e-01,1.673100427835506887e-02
9.999999999999999547e-08,-2.435175625281314282e+01,3.147884968383739590e+01,-1.276833083079866871e+00,-7.878366232728036822e-01,-6.095705248593767944e-01,-1.414392787931037336e-02
9.999999999999999547e-08,1.942774490563985168e+01,2.755221191972726658e+01,3.220232626539558797e-04,-8.846699196424296918e-01,6.254649420811836391e-01,9.243219027353946651e-06
9.999999999999999547e-08,3.537786845319098816e+00,-4.732326646087307687e+00,-9.686625626488835558e-03,2.097979484505199999e+00,1.494874163309441562e+00,5.821145882318063888e-03
9.999999999999999547e-08,4.311991273586184548e+01,-1.171061661459236980e+01,-1.729470323783381280e+00,2.374118481862279861e-01,9.092144612385821834e-01,4.431055892958975923e-02
9.999999999999999547e-08,-7.456262630597763064e+00,2.890553792516028508e+00,6.784028220245522656e-01,-8.178595771466027342e-01,-2.075502036820185747e+00,-4.964863974449065798e-02
9.999999999999999547e-08,4.032816036677952631e+00,-7.483699103823642673e+00,2.477938993763349751e-01,1.971067969084742133e+00,9.217183877340022757e-01,2.384215465328881622e-02
